sample,Otu000001,Otu000002,Otu000003,Otu000004,Otu000005,Otu000006,Otu000007,Otu000009,Otu000010,Otu000011,Otu000012,Otu000014,Otu000015,Otu000016,Otu000017,Otu000018,Otu000019,Otu000021,Otu000024,Otu000025,Otu000026,Otu000028,Otu000030,Otu000031,Otu000032,Otu000033,Otu000034,Otu000035,Otu000037,Otu000038,Otu000039,Otu000040,Otu000042,Otu000043,Otu000044,Otu000045,Otu000046,Otu000047,Otu000049,Otu000051,Otu000053,Otu000054,Otu000056,Otu000057,Otu000058,Otu000059,Otu000060,Otu000062,Otu000063,Otu000064,Otu000065,Otu000066,Otu000070,Otu000071,Otu000072,Otu000073,Otu000075,Otu000076,Otu000077,Otu000080,Otu000082,Otu000083,Otu000084,Otu000085,Otu000086,Otu000088,Otu000090,Otu000091,Otu000092,Otu000093,Otu000094,Otu000095,Otu000097,Otu000098,Otu000100,Otu000101,Otu000102,Otu000103,Otu000106,Otu000107,Otu000109,Otu000113,Otu000115,Otu000117,Otu000118,Otu000126,Otu000127,Otu000129,Otu000130,Otu000132,Otu000135,Otu000138,Otu000139,Otu000142,Otu000143,Otu000146,Otu000152,Otu000154,Otu000155,Otu000156,Otu000157,Otu000163,Otu000164,Otu000165,Otu000167,Otu000169,Otu000172,Otu000174,Otu000176,Otu000178,Otu000186,Otu000188,Otu000190,Otu000191,Otu000193,Otu000196,Otu000200,Otu000204,Otu000205,Otu000206,Otu000212,Otu000214,Otu000226,Otu000227,Otu000232,Otu000233,Otu000234,Otu000235,Otu000236,Otu000237,Otu000238,Otu000239,Otu000241,Otu000245,Otu000252,Otu000255,Otu000263,Otu000272,Otu000274,Otu000280,Otu000281,Otu000286,Otu000291,Otu000294,Otu000299,Otu000300,Otu000307,Otu000310,Otu000318,Otu000323,Otu000325,Otu000326,Otu000331,Otu000332,Otu000335,Otu000336,Otu000340,Otu000341,Otu000351,Otu000366,Otu000369,Otu000370,Otu000371,Otu000374,Otu000375,Otu000384,Otu000389,Otu000390,Otu000395,Otu000405,Otu000414,Otu000417,Otu000418,Otu000428,Otu000432,Otu000434,Otu000436,Otu000446,Otu000453,Otu000470,Otu000483,Otu000493,Otu000498,Otu000518,Otu000567,Otu000569,Otu000612,Otu000628,Otu000643,Otu000740,Otu000774
ID106,10.01927206001217,0,6.429057022773096,7.279972011638865,7.7892064718247545,0,7.845761607282775,0,7.080745592271949,6.712923594724985,6.930701942015202,7.533851999474857,0,7.4398862661618566,0.5027391100753221,5.4677912128817,5.682039608639863,5.858387549317752,0,0.9151674557070871,5.515314739615614,0,3.306678159525379,7.128106940732411,0,0,6.063400972657382,0,5.165264835210286,0,5.413234282318001,5.780589206328199,4.738662854048392,4.792239319366479,5.116178590167796,5.37513600905279,0,6.472109814360228,6.261850138255499,6.844063254586465,5.890790461584186,0,0,0.5027391100753221,6.801843735875746,4.054872226557882,7.010429200692372,4.720146695169783,2.6909058219900643,4.98175942145041,0,5.267620808810423,5.540315251812274,4.1250371176558325,2.011220070817052,3.7366860256563967,6.325763027297712,0,3.761351282771619,0,4.295919274248139,0,0,0,3.9794136570979863,2.011220070817052,0,0.5027391100753221,3.4156143444522207,2.6909058219900643,3.854349895783653,4.601216091092612,0,2.759308064146791,4.478184121198693,4.952563098277079,3.7113977017683912,3.4494451957035377,2.452569662656885,4.672298654102835,0.5027391100753221,0,4.756842438964881,0,3.6854540547238024,3.6314586446264023,0,0,3.761351282771619,0,4.601216091092612,2.452569662656885,0,4.672298654102835,4.416832006801129,3.1844481370746993,4.524692685046497,2.452569662656885,0,0.9151674557070871,3.7366860256563967,0,0,3.9988184318952684,4.337868533277305,0,5.103521115963501,3.8763095051556613,0,2.940406578294823,0,0,0,3.544580407011297,3.939437429139879,3.306678159525379,1.8633638011484073,0,0,0,0,3.6854540547238024,0,3.1401554280597392,2.358800260352332,4.756842438964881,3.2268680998753108,2.011220070817052,2.011220070817052,0,0,2.940406578294823,0,3.0938176317209836,2.940406578294823,0,0,3.1401554280597392,3.544580407011297,3.1844481370746993,3.4494451957035377,0.5027391100753221,0,0,1.2343487391090584,0.5027391100753221,1.4860820115316875,2.994188261244535,2.6909058219900643,2.6175285151097234,0,3.1844481370746993,2.538404388929779,3.380601417094229,0,2.2555110084578556,2.6175285151097234,1.4860820115316875,0,2.994188261244535,2.358800260352332,0.5027391100753221,0,2.011220070817052,0,2.6909058219900643,0,1.2343487391090584,2.759308064146791,0,0,2.358800260352332,0,0,2.2555110084578556,0,2.759308064146791,0,2.2555110084578556,1.2343487391090584,0,2.2555110084578556,0.5027391100753221,0.5027391100753221,0,0,0.5027391100753221,0,0,1.6912302664715237,1.2343487391090584
ID109,9.996701865985886,0,8.306013074499097,0,6.705779117707497,0,8.742991412755458,0,10.083721134774459,6.269305860632777,0,0,1.4784902493936918,0,0,6.907836278048853,7.218129334590956,7.251115799268515,0,3.823488061302274,2.350533032305997,6.980011748057096,5.8071508593091155,5.7426135831083105,4.739377655305905,0,6.75541695725293,7.861265705556158,5.34711120077345,3.131769590265148,3.777014577773463,7.2437138484779355,4.06446744388221,0,7.877952619466218,6.612502799406491,0,0.9090887049382094,5.337161325688603,4.721031374443983,0,0,0,4.875161012088677,0,3.131769590265148,5.935981678684644,6.10725137382769,4.663882565523988,2.5300920795399273,0,6.540112584164449,6.818743929870039,4.582220312240182,3.0368583553484654,4.099538782921608,0,0,4.721031374443983,0,4.702342262495481,0,4.921675850581221,0,3.823488061302274,4.560718708025521,4.739377655305905,3.0368583553484654,4.792479776120932,0,2.350533032305997,4.42099200836558,0,4.809571898701073,4.603269404930687,5.231806235728271,5.186346579795303,4.493293207944723,2.8150045467441247,0,4.721031374443983,2.8150045467441247,3.9904065658580365,0,4.4697687366467,3.441044733917115,0,0.9090887049382094,2.132416285008355,0,3.6230529655154142,2.932036280343921,0,4.315665389520819,4.4456776573496875,0.9090887049382094,5.432467491033544,3.3722034782044195,0,0,3.0368583553484654,2.6825659709378096,4.287504852034504,4.560718708025521,4.493293207944723,0,3.131769590265148,3.7282780906025694,0,3.823488061302274,4.258528579937007,0,1.8553450643363467,1.8553450643363467,3.0368583553484654,3.131769590265148,0.9090887049382094,2.350533032305997,0,0,0,5.591794313022844,0.9090887049382094,1.4784902493936918,2.350533032305997,0,2.932036280343921,3.5054591173517786,0,0,0,3.218477217357933,2.5300920795399273,0,3.131769590265148,0,0,3.9104232008809694,1.8553450643363467,0,2.350533032305997,2.6825659709378096,1.4784902493936918,2.132416285008355,1.8553450643363467,2.132416285008355,2.6825659709378096,2.932036280343921,0,2.132416285008355,0,2.6825659709378096,2.5300920795399273,3.218477217357933,0,3.5054591173517786,2.132416285008355,0,0,3.823488061302274,1.4784902493936918,3.0368583553484654,0,0.9090887049382094,2.350533032305997,0,0,3.131769590265148,0.9090887049382094,0,3.777014577773463,3.5054591173517786,0,1.4784902493936918,2.132416285008355,0.9090887049382094,2.350533032305997,2.8150045467441247,3.0368583553484654,0,0,0.9090887049382094,3.131769590265148,0,2.5300920795399273,0.9090887049382094,0.9090887049382094,0,0,0,0
ID110,10.017204633010744,7.889556685018561,7.928725742706823,5.450913647674831,6.130494169960118,7.7706401142818065,0,4.977857383971321,5.2884017945235104,4.247127080415502,0,0,0,0,7.503538875238971,7.19136196491316,3.968108656245439,6.838151809930973,5.819811545382364,4.234229024303598,6.00611178702015,1.7149025866954106,3.4176498400200934,3.3571636335543205,3.968108656245439,5.395565709320252,6.3485549352593535,6.638974851272939,3.528661203256555,4.247127080415502,6.102824689834228,6.889637096362825,5.383296128032764,0,3.387862946869527,3.7409245673203486,0,0,6.523534181640501,4.19450606276838,0,5.026055124644739,3.1110763570276574,7.025901728531259,2.7844076429511455,5.7073357844060695,3.4746922162007596,0,1.8606251510531433,0,5.4275671643918875,4.831919556696856,6.622426067853894,4.4650569221720815,2.102472231334664,5.32395934601142,4.686089199064283,0,4.180906680706663,3.719443101025831,4.5347196288023115,6.8039521733422905,3.1877546616118333,0,1.3465738373670013,4.207923062119445,0,5.853801166611593,5.848646601317043,0,4.001422022000505,1.8606251510531433,3.387862946869527,4.4650569221720815,0.8059097914581452,4.5537635206581175,4.990126326218285,3.387862946869527,4.2724347861730125,0,0,4.001422022000505,3.7409245673203486,2.7844076429511455,0,3.2240030342359187,3.5545931324662483,0,0,1.3465738373670013,2.9838196069897074,4.867006570230059,1.8606251510531433,5.099736935366625,0,4.710576153475677,0,3.2240030342359187,5.664777150171887,1.8606251510531433,1.8606251510531433,0,3.782552247601205,0,1.5461150048796652,4.47531073558732,0,1.5461150048796652,3.9510266540312284,0,1.3465738373670013,1.5461150048796652,4.356286228669175,0.8059097914581452,3.719443101025831,0,0,1.5461150048796652,0,6.60559880828424,0,0,0.8059097914581452,0,5.7623412645954755,0,3.2240030342359187,1.7149025866954106,2.2050276609027604,3.8609486229571095,0,3.915962222466519,1.5461150048796652,0,3.6285885545705523,0,0,1.3465738373670013,3.5545931324662483,2.937548502713422,4.15314046029897,2.2982472195322554,1.8606251510531433,4.401223474466026,1.3465738373670013,1.8606251510531433,0.43423677889252676,3.3254943760227778,3.1501475799061995,3.2927920478690678,3.802734443277904,2.9838196069897074,0,2.603754137098853,4.495508309131267,0,3.028054061973942,4.2598609592157,0,0,2.937548502713422,0,0,0.43423677889252676,2.8890452824855473,2.383659742154252,1.8606251510531433,3.5545931324662483,2.383659742154252,1.1050187763802635,0,2.838085112225986,0.43423677889252676,2.2982472195322554,2.838085112225986,2.8890452824855473,3.028054061973942,1.3465738373670013,0,1.3465738373670013,0,3.0704228455469496,0,0.43423677889252676,1.1050187763802635,0,0.43423677889252676,0.43423677889252676,0.8059097914581452,1.7149025866954106,0.43423677889252676
ID112,9.327601443630188,0,8.000599307219217,0,4.272896570038521,0,0,6.463649742747839,5.535490809611491,2.654043332770264,0,0,7.590722320441755,0,7.2962144875982125,5.942274396686224,4.487485673123554,7.144116657570833,5.601022939927788,5.707126836681184,6.652510780549279,2.104438467844109,5.465361328363497,5.394537999645897,3.343474682868285,0,6.536519273771014,6.804610123062151,2.654043332770264,5.174840290521054,5.208549261344126,6.3397463329444586,6.011443196244522,0,1.6565430283582172,5.380681544528887,0,0,5.993964812606139,5.634052593261022,0,4.584837447366387,5.793856774848812,5.251796766184792,6.932667155948349,6.2997412577502585,3.748247112205296,0,0,0,6.076135679567006,5.328165858445139,5.465361328363497,4.846365952463712,6.974158801127581,3.9993423202398315,3.9422245706959216,0,2.5016671317406596,4.805879797850705,4.595091833073935,6.008964910069284,2.104438467844109,0.4857119320780375,0.4857119320780375,3.343474682868285,3.1897734741829247,3.77175210777248,3.1030837558392252,0,3.961628318056469,0,0,4.521000160487559,0,4.104639029430521,4.814109204228953,4.404620825370443,5.033945254825156,0,0,3.881648467239878,3.817168478926176,2.3222679100833914,2.4159213487742153,3.794717841322337,1.8279591978961527,1.2031150975217733,2.104438467844109,2.654043332770264,0.8884781593585687,4.965897976283835,3.6742277520032025,4.070756562275719,0,4.509952968228829,2.2191336538586186,3.748247112205296,4.392202061786842,2.7864179619815084,1.6565430283582172,0,1.975360788772624,0,0,4.605242153815873,0,1.4526086467966193,4.1999019918038885,0,0,3.8606133295508296,2.2191336538586186,0,3.2304627095356286,0,0,0.8884781593585687,1.6565430283582172,5.066307880542336,0,0,1.4526086467966193,3.3072009953490107,4.104639029430521,0,2.957165411363183,0,2.722400565471337,3.0081960160917056,0,3.4450278929856064,0,1.8279591978961527,3.1030837558392252,1.975360788772624,0,0,2.957165411363183,2.9034056045953105,2.7864179619815084,3.2695656410896246,2.2191336538586186,0,1.6565430283582172,2.3222679100833914,0,2.7864179619815084,2.3222679100833914,1.8279591978961527,2.4159213487742153,2.8466100717678886,2.654043332770264,1.975360788772624,0,0,2.654043332770264,3.0081960160917056,0,0,2.3222679100833914,0,0.8884781593585687,0.4857119320780375,0,0.4857119320780375,0,2.722400565471337,1.975360788772624,1.2031150975217733,0.8884781593585687,2.9034056045953105,0.8884781593585687,2.3222679100833914,2.104438467844109,0,2.5016671317406596,0,0,2.2191336538586186,0,1.2031150975217733,0,1.2031150975217733,1.4526086467966193,0.8884781593585687,0,0,0.4857119320780375,0,0.8884781593585687
ID113,9.922315385747392,0,7.905372962458752,6.469583739669177,6.168614418409963,0,4.627145247713853,7.356739326567861,0,4.457284931369617,0,0,0,0,2.270642843084292,7.140200033271582,4.824939721705742,6.725835486332863,0,0,0,8.992335280223713,4.206058261724083,5.230369033901442,7.126178151547845,0,5.195584981182355,6.976936467360948,5.195584981182355,5.655564501510758,4.275022504495193,0,2.421983534531668,6.214373652029977,2.869286286095543,4.475629227228139,0,5.424012960348041,3.413689720677703,4.4195551403493525,0,3.035427684524538,1.6077422941964072,6.051668309397033,0,5.940444054731598,3.2422831713680975,0,1.2474258134393468,0,0,3.646900260853278,6.408340427432415,3.8697991823654094,2.0929303273274518,4.157290863032895,6.48188395937892,0,4.922566761775698,1.2474258134393468,5.857246363941634,6.11007846062829,4.672946406146584,0.7315212281617572,3.3597460977507736,0,5.666675458024377,1.6077422941964072,4.511338377480814,0,0.7315212281617572,2.9557847161109265,4.611399952651132,5.40266068418082,4.275022504495193,4.595402822528285,4.862675365503825,5.312377853128336,1.8781101862190783,0,1.6077422941964072,4.493643146969048,0,0,5.952970143306668,2.270642843084292,0,0,0,0,2.869286286095543,2.270642843084292,0,4.798967670912958,3.3027336704628567,0.7315212281617572,0,4.6426465125469685,0,0,2.553678447246523,2.270642843084292,4.934126372747107,1.6077422941964072,2.270642843084292,0,0,3.035427684524538,0,0,0,0,0,3.3597460977507736,3.726842468467394,0,3.413689720677703,3.3597460977507736,0,0,0,2.421983534531668,4.528725996432306,1.2474258134393468,0.7315212281617572,0,2.6701965507668572,2.6701965507668572,0,3.646900260853278,2.6701965507668572,3.800870675343352,4.702355302894272,1.6077422941964072,3.035427684524538,0,0,3.3597460977507736,3.109218134900466,3.3027336704628567,2.270642843084292,0,0,0,2.421983534531668,0,0,3.3027336704628567,3.3027336704628567,2.421983534531668,0,2.9557847161109265,2.270642843084292,2.7746493237276244,0,0,3.109218134900466,1.6077422941964072,0,3.177954625700492,3.177954625700492,0,1.6077422941964072,2.6701965507668572,0.7315212281617572,0,0,2.6701965507668572,2.270642843084292,0,2.421983534531668,2.6701965507668572,3.109218134900466,0,2.421983534531668,2.270642843084292,2.421983534531668,3.035427684524538,0.7315212281617572,0.7315212281617572,2.7746493237276244,2.270642843084292,0,0,3.035427684524538,0,0,0,0,0,0.7315212281617572
ID115,9.676187769779265,0,5.8993771857577375,7.512363893542032,7.518430642625138,0,8.032074681746598,0,7.665354738121806,6.529506015353555,7.462990425939187,7.000524088572591,0,7.380280397972737,5.509072770237272,7.893533378851563,4.929558635728306,5.243707939342512,0,0.4489023410176046,3.537324620243664,0,2.972703765476687,6.7390060608979105,0,0,4.174292061487184,0,5.693892388885446,0,3.933276672054747,5.833651567637425,5.107380236607957,5.1240925135738316,6.045863084617809,6.303989588822182,0,6.925895484594147,5.520287477273254,6.32082489252536,0,0,2.7026515966988534,0,1.7481007535517508,1.5784844824049835,6.639732299094647,4.808428581343986,7.74036367858764,5.228893692137682,0,6.010065494801876,6.674321202432662,4.653038753075071,2.638728733052125,4.729659067451806,5.263124963033912,0,4.020226836836485,0,4.66184779567431,0,0,0,2.4973068055193792,5.531377812153349,0,2.8194946184182452,4.174292061487184,3.563948946129978,3.146287587919834,4.468986157859749,0,1.3775674356212677,5.2679208792385825,4.510648355287067,4.3683719052357555,4.356541292942245,3.146287587919834,5.073093762873979,0,0,3.5099732714231657,0,4.145318651135606,3.6873872402595738,0,0,4.607790769275463,0,4.490034153589525,2.1368137429177305,0,4.2824595838205965,4.687818762517789,4.13051110745049,5.733713015487946,3.563948946129978,0,0,2.638728733052125,0,0,4.307767978691186,3.817863362247928,2.5704865716805925,4.3800642329621935,4.929558635728306,3.6638869287867424,4.115481117416915,0,1.7481007535517508,0,4.036745665863311,3.3607527139203914,0,0,0,0,0,0,3.2942329870922196,0,3.105622643435201,1.3775674356212677,4.159910233832311,3.146287587919834,3.5099732714231657,2.4973068055193792,2.4184302519595975,0,0,0,3.105622643435201,2.873198421226804,0,0,2.8194946184182452,3.105622643435201,3.146287587919834,2.924181121632807,3.986347878308812,0,0,2.3329114019957546,1.8943548520305484,6.0414578407573565,2.0226606878835773,2.873198421226804,2.638728733052125,3.986347878308812,2.5704865716805925,3.423131609302835,2.924181121632807,0,5.797687058053648,2.4184302519595975,0,0,2.7627651161139806,1.8943548520305484,2.0226606878835773,0.8297277482901156,2.1368137429177305,1.7481007535517508,2.4184302519595975,2.4973068055193792,0.4489023410176046,2.5704865716805925,2.638728733052125,0,0,0,0,2.0226606878835773,0,2.3329114019957546,0,0,0,1.5784844824049835,1.8943548520305484,0.8297277482901156,1.3775674356212677,0,0,0.4489023410176046,0.8297277482901156,0,1.8943548520305484,1.3775674356212677
ID117,9.448677780961594,3.8377260882030186,9.073205081215988,0,4.035400225012836,3.8060077979917097,0,5.607981417591286,5.694547294467534,0,5.483531046506266,0,8.964753891055267,0,7.205635286978231,5.0720456712380155,4.178423297892046,7.208859359307562,5.751433451705377,2.8597195936264312,4.728312996658043,1.166673411670039,4.303534455411879,4.4147236346811,2.458318212188204,1.5192323065368467,6.908218593686316,7.309810928523203,0,2.458318212188204,5.5700375470627534,7.067325640852736,5.6748426783424915,0,3.2063811747883726,5.4591404562835555,0,0,3.8377260882030186,3.145967608854107,0,0,6.22085472731321,6.482995675048363,4.00944139852802,5.669855254856305,0,0,0,0,7.4723782292417615,4.94628752541473,5.107761043897399,3.9554117551787176,8.271421385553957,5.1590507701097215,4.2837392121658295,1.166673411670039,2.574571857989491,2.327005117443396,5.015960870700926,7.333769887835503,0,0.6730050426706591,0,3.898297738483356,4.4660026608379075,5.207837863572284,4.825937600211252,0,3.9554117551787176,0,0.6730050426706591,5.348282362216347,0,4.341987201855726,4.976743745614027,4.976743745614027,4.5460258301542895,2.678834106328569,0,4.802410201178062,4.728312996658043,0,0,3.8377260882030186,1.166673411670039,0,4.303534455411879,2.458318212188204,0,6.5411388113144,2.1762438093450167,4.36067312439558,0,4.7783159774083614,0.6730050426706591,3.507918170828675,5.699413374500775,4.4147236346811,0,0,0,0,0,4.6756779415804015,0,0,5.0720456712380155,0,0,4.432110374729069,3.0130013763392913,0,3.5911620105244633,0,0,0.6730050426706591,0.6730050426706591,4.5305251880834545,0,0,0,3.145967608854107,5.623812463379995,0,2.458318212188204,1.5192323065368467,4.432110374729069,4.263544345401993,0,5.742174315092015,1.166673411670039,1.166673411670039,2.458318212188204,0,0.6730050426706591,1.166673411670039,2.574571857989491,2.678834106328569,3.507918170828675,3.3684453050122545,4.379016388148858,0,2.458318212188204,0,0,0,0,2.327005117443396,4.753626945283243,2.7733293644984114,3.0816835700517347,2.458318212188204,2.93927810180192,0,2.7733293644984114,6.809278864444455,0,0,0,0,1.5192323065368467,0.6730050426706591,1.9994691745968538,1.5192323065368467,0,4.715411635227282,0,1.9994691745968538,0,3.145967608854107,1.5192323065368467,3.9554117551787176,1.9994691745968538,1.166673411670039,0.6730050426706591,0,0,1.5192323065368467,0,0,0,0.6730050426706591,0.6730050426706591,0,0.6730050426706591,0,0,0,0
ID120,9.0376799654091,0,6.749200139615284,7.101688737093613,7.692636307981154,0,7.459399067181609,0,7.945649618726857,3.603328369578809,6.23550635980739,7.147266186476232,0,0,6.0030818763987055,7.128106940732411,5.576681815087034,6.634790141497582,0,0,0.9151674557070871,0,0,7.0665357820953885,0,0,5.809298780474673,6.2063378556701565,3.9988184318952684,0,5.649369609947883,7.136482188378578,5.7510309843922895,4.632300602116247,6.195710850455248,6.089876367500056,0,7.718133429569029,4.466211054798989,2.2555110084578556,0,0,4.364888225668437,3.0452375742545468,0,2.994188261244535,2.994188261244535,0,3.380601417094229,4.513266704715533,1.8633638011484073,4.642451069914222,0,4.2218409496623845,4.478184121198693,4.601216091092612,6.143067578193899,0,4.466211054798989,0,4.642451069914222,0,0,0,4.652499558915239,2.011220070817052,0,3.6854540547238024,1.6912302664715237,5.103521115963501,3.6314586446264023,1.8633638011484073,0,3.0452375742545468,5.493992675843138,4.090569590388101,3.4156143444522207,4.036534320582165,2.6909058219900643,5.552584970898788,0,0,5.38479750965575,3.380601417094229,3.0938176317209836,4.501708693059993,0,0,4.1583566922883595,0,4.490015563802568,4.98175942145041,0,3.574385063957748,0,2.940406578294823,5.572705781092629,3.1401554280597392,0,3.0938176317209836,3.3443210143460957,0,0,3.1844481370746993,1.8633638011484073,1.6912302664715237,4.691713409626722,4.642451069914222,4.756842438964881,4.590636137497229,0,1.8633638011484073,0,3.0452375742545468,2.8835852461986766,0,0,0,0,0,0,4.206343540905629,0,1.4860820115316875,1.4860820115316875,0,1.8633638011484073,3.8763095051556613,2.940406578294823,0.5027391100753221,0,3.658820259880414,0,2.2555110084578556,2.1406024057493247,0,0,2.994188261244535,1.8633638011484073,2.011220070817052,2.940406578294823,2.538404388929779,0,1.8633638011484073,2.358800260352332,3.544580407011297,2.011220070817052,2.1406024057493247,2.1406024057493247,1.8633638011484073,0,2.358800260352332,3.4821710361847926,1.8633638011484073,0,2.2555110084578556,2.1406024057493247,1.6912302664715237,0,2.823362420592684,1.2343487391090584,2.538404388929779,0.9151674557070871,2.452569662656885,2.1406024057493247,2.823362420592684,2.823362420592684,2.759308064146791,1.8633638011484073,2.6175285151097234,0,2.358800260352332,0,0,2.011220070817052,0,0,0,2.358800260352332,0,2.011220070817052,0,0,2.452569662656885,0,0,1.4860820115316875,0,0,0,0
ID123,9.58912957187096,0.8405758834739101,6.572123240589761,8.117829583778489,7.445829798303399,0,7.943128002427183,0,7.862247725755678,4.729007705422393,6.922444610007183,7.769476108813055,0,7.608128344729441,6.247716928899819,8.354159123476204,4.978437902367026,6.218085359864236,0,1.3915711526625263,1.3915711526625263,0,0.8405758834739101,6.3010151320904235,0,0,5.422096339393274,0,7.286157421549415,0,5.486632497106251,7.386855838520332,4.854153562333418,4.89732070693077,6.463533127753666,6.272943307650042,0,6.123527604193768,4.418919859190508,5.876339962097169,6.587830309282127,1.3915711526625263,0,2.9399690432945196,0.8405758834739101,3.3438821224420825,6.65317995717122,0,6.631038906629822,5.547255160161508,0,5.361994908275662,6.73937971160271,4.03609460845111,3.201193407761914,4.068864626194563,5.430394820941801,0,4.77779061267423,0,5.1344294466742095,0,0,0,2.8352616688287076,3.3438821224420825,0,3.408269906564008,2.9399690432945196,3.8131265120345943,2.718389606825191,3.201193407761914,0,3.468769549590362,5.259584906053561,4.677722843491336,4.0022149444188395,4.6049770359900135,0,5.611332189070728,0,0,4.566518754280083,5.145478524505954,3.853910304240386,3.408269906564008,0,0,4.441386337092941,0,4.6236654985212295,3.275073337553783,0,4.161188650397306,4.839340304195478,2.586182510408083,4.925097258269076,3.408269906564008,0,0,1.3915711526625263,0,0,4.218320817697057,2.8352616688287076,3.201193407761914,3.3438821224420825,4.712203255459714,3.0347951489690463,4.441386337092941,0,1.3915711526625263,0,4.068864626194563,2.9399690432945196,0,0,0,0,0,0,3.3438821224420825,0,3.0347951489690463,1.3915711526625263,4.298331463183445,2.586182510408083,2.8352616688287076,0,0.8405758834739101,0,3.0347951489690463,0,2.9399690432945196,3.3438821224420825,0,0,2.2550805893547627,2.8352616688287076,0,2.2550805893547627,2.9399690432945196,0,0,2.586182510408083,0.8405758834739101,3.468769549590362,2.586182510408083,2.8352616688287076,2.586182510408083,0.8405758834739101,2.586182510408083,3.201193407761914,2.586182510408083,0,3.275073337553783,2.718389606825191,0,0,3.201193407761914,2.2550805893547627,0,0,1.7630577561659047,0,2.038000388259111,0,2.718389606825191,1.3915711526625263,2.2550805893547627,0,2.038000388259111,0,0,2.8352616688287076,0,1.3915711526625263,0,0,0,0,2.4340620249376275,0,0,0.8405758834739101,0,0,0.8405758834739101,0,2.038000388259111,0
ID124,8.944470409964255,0,5.695164846913575,0,3.2986233198167505,0,8.002273902759901,5.3121856067315445,8.59807255055002,4.683638110439779,7.391603211957215,6.432755071420764,2.6095381154782733,0,3.2986233198167505,4.801403207762648,4.801403207762648,7.14740649070298,0,0,0,0,0,0,8.72000324136316,0,0,7.103921435027693,5.002051577066653,0,2.6095381154782733,4.801403207762648,0,0,2.6095381154782733,0,0,2.6095381154782733,2.6095381154782733,0,0,0,0,0,0,0,0,3.990747237076459,0,5.599857040971455,0,0,4.683638110439779,0,0,0,0,0,0,2.6095381154782733,4.683638110439779,0,0,0,2.6095381154782733,0,0,0,0,0,0,0,0,3.2986233198167505,0,4.396022506925856,0,0,0,6.664555726214327,3.990747237076459,4.213767785528107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6095381154782733,0,0,2.6095381154782733,0,0,0,2.6095381154782733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.002051577066653,5.971413424957708,0,0,0,0,0,2.6095381154782733,0,0,0,6.292993962934117,0,0,0,3.2986233198167505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6095381154782733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6095381154782733,0,0,0,0,0,0,0,0,0,0,0,0,0
ID125,5.918752258176846,11.301163746399245,5.706423447263714,5.717118502472598,6.675072704613438,10.703115966437938,0,7.507092831205089,3.121668301771864,8.279599095285773,2.96821729609262,3.121668301771864,0,2.96821729609262,1.2580382472957405,0,6.594349772378304,3.8822877025299203,4.1697840790382195,8.63084502246136,6.150551190632206,1.8900451345567917,4.432050823494616,4.218552039394347,0,9.19112041955229,0,2.5660291573045195,7.897645480392604,3.6593827512818864,2.7870529001189905,1.2580382472957405,3.6593827512818864,0,6.018005914832675,0,0,0,5.1628297296396095,5.378526815762077,0,1.2580382472957405,0,0,7.47092254562531,4.392841644630091,5.706423447263714,0,7.111349772072878,0,0,5.4079394844092095,0,5.580546365544202,5.21689359117082,5.024003775998336,6.516149341929175,0,3.121668301771864,0,0,4.007356863034009,6.4721326579077045,3.3722155907356295,4.392841644630091,2.2828816057046053,0,0,5.543276070980997,0,0,5.234284328124604,5.910018705575896,2.5660291573045195,4.75740559400285,0,5.1811776871423785,3.5724972880458616,0,0,0,0,3.739327435540821,6.8539866240219185,3.5724972880458616,1.2580382472957405,4.8374373923386615,0,0,2.96821729609262,0,4.506139322841714,6.108291782335395,2.2828816057046053,4.432050823494616,2.96821729609262,0,3.5724972880458616,0,0,0,0,0,0,0,0,1.8900451345567917,4.352032655546892,4.265052808439271,0,3.5724972880458616,0,7.113984816212765,3.3722155907356295,0,0,4.670408234537294,1.8900451345567917,2.5660291573045195,1.8900451345567917,0,0,0,3.2547447928296154,3.121668301771864,4.064479577812237,0,2.2828816057046053,0,0,0,0,0,1.8900451345567917,0,0,0,0,0,1.2580382472957405,3.5724972880458616,1.2580382472957405,1.2580382472957405,0,3.477352585149466,0,5.251377806428604,0,0,0,1.2580382472957405,0,2.2828816057046053,0,4.541222381352533,1.2580382472957405,0,0,3.2547447928296154,0,0,0,0,1.8900451345567917,3.2547447928296154,0,0,0,0,1.2580382472957405,3.121668301771864,0,2.5660291573045195,0,0,0,0,0,0,1.2580382472957405,0,0,4.265052808439271,0,0,1.8900451345567917,0,1.8900451345567917,1.2580382472957405,0,0
